iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GBR,Europe,United Kingdom,2022-12-18,24110398.0,41009.0,5858.43,214582.0,522.0,74.57,353632.16,601.49,85.93,3147.32,7.66,1.09,0.58,175.0,2.59,9319.0,138.04,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-19,24110398.0,0.0,5858.43,214582.0,0.0,74.57,353632.16,0.0,85.93,3147.32,0.0,1.09,0.56,175.0,2.59,9756.0,144.51,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-20,24110398.0,0.0,5858.43,214582.0,0.0,74.57,353632.16,0.0,85.93,3147.32,0.0,1.09,0.53,175.0,2.59,10144.0,150.26,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-21,24110398.0,0.0,5858.43,214582.0,0.0,74.57,353632.16,0.0,85.93,3147.32,0.0,1.09,0.5,175.0,2.59,10491.0,155.4,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-22,24110398.0,0.0,5858.43,214582.0,0.0,74.57,353632.16,0.0,85.93,3147.32,0.0,1.09,0.48,175.0,2.59,10849.0,160.71,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-23,24110398.0,0.0,5858.43,214582.0,0.0,74.57,353632.16,0.0,85.93,3147.32,0.0,1.09,0.45,175.0,2.59,10984.0,162.7,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-24,24110398.0,0.0,5858.43,214582.0,0.0,74.57,353632.16,0.0,85.93,3147.32,0.0,1.09,0.43,175.0,2.59,10998.0,162.91,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,179246.08,9.89,13.16,2655.15
GBR,Europe,United Kingdom,2022-12-25,24159037.0,48639.0,6948.43,215345.0,763.0,109.0,354345.56,713.4,101.91,3158.51,11.19,1.6,0.4,175.0,2.59,10923.0,161.8,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2022-12-26,24159037.0,0.0,6948.43,215345.0,0.0,109.0,354345.56,0.0,101.91,3158.51,0.0,1.6,0.37,175.0,2.59,11160.0,165.31,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2022-12-27,24159037.0,0.0,6948.43,215345.0,0.0,109.0,354345.56,0.0,101.91,3158.51,0.0,1.6,0.34,175.0,2.59,11306.0,167.47,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2022-12-28,24159037.0,0.0,6948.43,215345.0,0.0,109.0,354345.56,0.0,101.91,3158.51,0.0,1.6,0.3,175.0,2.59,11538.0,170.91,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2022-12-29,24159037.0,0.0,6948.43,215345.0,0.0,109.0,354345.56,0.0,101.91,3158.51,0.0,1.6,0.27,175.0,2.59,11670.0,172.87,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2022-12-30,24159037.0,0.0,6948.43,215345.0,0.0,109.0,354345.56,0.0,101.91,3158.51,0.0,1.6,0.28,175.0,2.59,11722.0,173.64,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2022-12-31,24159037.0,0.0,6948.43,215345.0,0.0,109.0,354345.56,0.0,101.91,3158.51,0.0,1.6,0.29,175.0,2.59,11584.0,171.59,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,182532.88,10.0,24.78,2703.83
GBR,Europe,United Kingdom,2023-01-01,24200681.0,41644.0,5949.14,216316.0,971.0,138.71,354956.34,610.8,87.26,3172.75,14.24,2.04,0.29,175.0,2.59,11703.0,173.36,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-02,24200681.0,0.0,5949.14,216316.0,0.0,138.71,354956.34,0.0,87.26,3172.75,0.0,2.04,0.3,175.0,2.59,11740.0,173.9,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-03,24200681.0,0.0,5949.14,216316.0,0.0,138.71,354956.34,0.0,87.26,3172.75,0.0,2.04,0.3,175.0,2.59,11629.0,172.26,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-04,24200681.0,0.0,5949.14,216316.0,0.0,138.71,354956.34,0.0,87.26,3172.75,0.0,2.04,0.3,175.0,2.59,11627.0,172.23,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-05,24200681.0,0.0,5949.14,216316.0,0.0,138.71,354956.34,0.0,87.26,3172.75,0.0,2.04,0.3,175.0,2.59,11318.0,167.65,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-06,24200681.0,0.0,5949.14,216316.0,0.0,138.71,354956.34,0.0,87.26,3172.75,0.0,2.04,0.3,175.0,2.59,10827.0,160.38,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-07,24200681.0,0.0,5949.14,216316.0,0.0,138.71,354956.34,0.0,87.26,3172.75,0.0,2.04,0.3,175.0,2.59,10673.0,158.1,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,184146.67,10.03,17.28,2718.56
GBR,Europe,United Kingdom,2023-01-08,24234071.0,33390.0,4770.0,217267.0,951.0,135.86,355446.1,489.74,69.96,3186.7,13.95,1.99,0.3,175.0,2.59,10521.0,155.85,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-09,24234071.0,0.0,4770.0,217267.0,0.0,135.86,355446.1,0.0,69.96,3186.7,0.0,1.99,0.3,175.0,2.59,10471.0,155.1,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-10,24234071.0,0.0,4770.0,217267.0,0.0,135.86,355446.1,0.0,69.96,3186.7,0.0,1.99,0.3,175.0,2.59,10083.0,149.36,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-11,24234071.0,0.0,4770.0,217267.0,0.0,135.86,355446.1,0.0,69.96,3186.7,0.0,1.99,0.3,175.0,2.59,9707.0,143.79,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-12,24234071.0,0.0,4770.0,217267.0,0.0,135.86,355446.1,0.0,69.96,3186.7,0.0,1.99,0.3,175.0,2.59,9353.0,138.54,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-13,24234071.0,0.0,4770.0,217267.0,0.0,135.86,355446.1,0.0,69.96,3186.7,0.0,1.99,0.3,175.0,2.59,9010.0,133.46,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-14,24234071.0,0.0,4770.0,217267.0,0.0,135.86,355446.1,0.0,69.96,3186.7,0.0,1.99,0.3,175.0,2.59,8657.0,128.24,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,187378.77,10.13,23.49,2766.28
GBR,Europe,United Kingdom,2023-01-15,24253604.0,19533.0,2790.43,218084.0,817.0,116.71,355732.6,286.49,40.93,3198.68,11.98,1.71,0.3,175.0,2.59,8483.0,125.66,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-16,24253604.0,0.0,2790.43,218084.0,0.0,116.71,355732.6,0.0,40.93,3198.68,0.0,1.71,0.3,175.0,2.59,8393.0,124.32,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-17,24253604.0,0.0,2790.43,218084.0,0.0,116.71,355732.6,0.0,40.93,3198.68,0.0,1.71,0.3,175.0,2.59,8270.0,122.5,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-18,24253604.0,0.0,2790.43,218084.0,0.0,116.71,355732.6,0.0,40.93,3198.68,0.0,1.71,0.3,175.0,2.59,7848.0,116.25,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-19,24253604.0,0.0,2790.43,218084.0,0.0,116.71,355732.6,0.0,40.93,3198.68,0.0,1.71,0.3,175.0,2.59,7499.0,111.08,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-20,24253604.0,0.0,2790.43,218084.0,0.0,116.71,355732.6,0.0,40.93,3198.68,0.0,1.71,0.3,175.0,2.59,7302.0,108.16,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-21,24253604.0,0.0,2790.43,218084.0,0.0,116.71,355732.6,0.0,40.93,3198.68,0.0,1.71,0.3,175.0,2.59,7050.0,104.43,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,191414.27,10.26,25.36,2825.85
GBR,Europe,United Kingdom,2023-01-22,24267740.0,14136.0,2019.43,218763.0,679.0,97.0,355939.9,207.34,29.62,3208.64,9.96,1.42,0.3,175.0,2.59,7022.0,104.02,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-23,24267740.0,0.0,2019.43,218763.0,0.0,97.0,355939.9,0.0,29.62,3208.64,0.0,1.42,0.3,175.0,2.59,7122.0,105.5,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-24,24267740.0,0.0,2019.43,218763.0,0.0,97.0,355939.9,0.0,29.62,3208.64,0.0,1.42,0.3,175.0,2.59,6926.0,102.59,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-25,24267740.0,0.0,2019.43,218763.0,0.0,97.0,355939.9,0.0,29.62,3208.64,0.0,1.42,0.3,175.0,2.59,6886.0,102.0,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-26,24267740.0,0.0,2019.43,218763.0,0.0,97.0,355939.9,0.0,29.62,3208.64,0.0,1.42,0.3,175.0,2.59,6879.0,101.9,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-27,24267740.0,0.0,2019.43,218763.0,0.0,97.0,355939.9,0.0,29.62,3208.64,0.0,1.42,0.3,175.0,2.59,6882.0,101.94,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-28,24267740.0,0.0,2019.43,218763.0,0.0,97.0,355939.9,0.0,29.62,3208.64,0.0,1.42,0.3,175.0,2.59,6917.0,102.46,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,194245.77,10.33,18.73,2867.65
GBR,Europe,United Kingdom,2023-01-29,24284241.0,16501.0,2357.29,219292.0,529.0,75.57,356181.94,242.02,34.58,3216.4,7.76,1.11,0.3,175.0,2.59,6999.0,103.68,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,195629.06,10.33,9.48,2888.08
GBR,Europe,United Kingdom,2023-01-30,24284241.0,0.0,2357.29,219292.0,0.0,75.57,356181.94,0.0,34.58,3216.4,0.0,1.11,0.3,175.0,2.59,7132.0,105.64,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,195629.06,10.33,9.48,2888.08
GBR,Europe,United Kingdom,2023-01-31,24284241.0,0.0,2357.29,219292.0,0.0,75.57,356181.94,0.0,34.58,3216.4,0.0,1.11,0.3,175.0,2.59,7159.0,106.04,0.0,0.0,3926.0,58.16,503270347.0,245960.0,7480.12,3.66,259329.0,3.85,0.03,30.6,,151248820.0,53813491.0,50762968.0,40373987.0,5992.0,10905.0,224.04,79.71,75.19,59.81,162.0,933.0,0.0,5.56,272.9,40.8,18.52,12.53,39753.24,0.2,122.14,4.28,20.0,24.7,0.0,2.54,81.32,0.93,67508936,195629.06,10.33,9.48,2888.08
